store_id,year,store_name,plaace_hierarchy_id,sales_channel_name,grunnkrets_id,address,lat,lon,chain_name,mall_name,revenue
998600731-997326393-393666,2016,CUM CURA AS,3.2.4.0,Spas,3015204,FINNHAUGVEIEN 4,59.943133439629605,10.6398368669408,,,0.4529999999999999
999320732-999612075-619525,2016,KLINIKK FOR ALLE LADE AS,3.2.4.0,Spas,16011609,ØSTMARKVEIEN 4,63.4474352379689,10.4434985360745,KLINIKK FOR ALLE,Ladetorget,0.5
889578572-998972833-351685,2016,ANGELTVEDT AS,3.2.4.0,Spas,7060108,STORGATA 8,59.1314420706231,10.2253295854887,,Hvaltorvet Kjøpesenter,1.132
898460622-998337062-513655,2016,BEAUTY MEDICAL CARE AS,3.2.4.0,Spas,7040906,KONG SVERRES GATE 4,59.2696717895242,10.4076215834139,,,4.941
912388034-912416070-639834,2016,ELA KLINIKKEN AS,3.2.4.0,Spas,16011203,OLAV TRYGGVASONS GATE 49,63.4329977119773,10.3922425425383,,,4.026
912994716-913025644-667275,2016,SENTRUMSKLINIKKEN HARSTAD AS,3.2.4.0,Spas,19030402,ASBJØRN SELSBANES GATE 2,68.7996275940303,16.5403015132516,,,4.67
916494475-816517842-812619,2016,SJARM SALONG AS,3.2.4.0,Spas,16017401,VESTRE ROSTEN 85,63.367318002804495,10.376464221835,,,0.721
916632576-916653999-818015,2016,SOTO ESTHETIQUE AS,3.2.4.0,Spas,2201207,BORGENVEIEN 120,59.8194308845456,10.4291400189332,,,0.245
916707045-916927509-848133,2016,SOL ELISE AS,3.2.4.0,Spas,3014002,AMMERUDHELLINGA 24,59.961742676276906,10.8690770715394,,,5.276
917711860-999553095-501627,2016,TYNSET KIROPRAKTORKLINIKK AS,3.2.4.0,Spas,4370204,AUMLIVEIEN 4 C,62.2748527819658,10.780671121291098,,,0.245
970895655-972395323-249712,2016,LOOK AT ME VG-PASSASJEN AS,3.2.4.0,Spas,3010201,AKERSGATA 55,59.9151223959703,10.7436662075524,,,12.687
982128242-982154936-235057,2016,SCHJETNE BERNT KIROPRAKTOR AS,3.2.4.0,Spas,16015214,ØVRE FERSTADVEG 19,63.3981339273428,10.3548588609199,,,1.504
986883444-986896716-15021,2016,MARIANNS HUD OG NATURTERAPI SARTOR STORSENTER,3.2.4.0,Spas,12460407,SARTORVEGEN 8,60.3591640813013,5.12289790056755,,Sartor Storsenter,2.439
992032022-992044128-333937,2016,VESTVÅGØY AKUPUNKTUR AS,3.2.4.0,Spas,18600204,SJYBAKKEN 9,68.1353751487472,13.8444455074022,,,0.376
998339359-983132189-558925,2016,ÅLESUND FOTKLINIKK AS,3.2.4.0,Spas,15040301,KORSEGATA 8,62.472168394641294,6.1554289247636,,Ålesund Storsenter,0.8390000000000001
998542871-998571790-677949,2016,STUDIO ESSENS HUD & FOTPLEIE AS,3.2.4.0,Spas,11060507,ÅSBYGATA 4,59.4107801785984,5.272609997843309,,,3.143
889850272-989934279-285885,2016,ALL CARE AS,3.2.4.0,Spas,3010804,VIBES GATE 12 C,59.9268475727579,10.7231821907312,,,1.621
913452399-913484827-686202,2016,OSTEOPATISK KLINIKK AS,3.2.4.0,Spas,20120606,BEKKEFARET,69.9579623731007,23.232062532075,,,0.8370000000000001
914834821-914857090-744773,2016,HAIRMANIA AS,3.2.4.0,Spas,1360307,CARLBERGVEIEN 2,59.41606782527,10.6824969633183,,Rygge Storsenter,3.3710000000000004
914922321-914940435-748056,2016,SKJØNNHET & BYGG AS,3.2.4.0,Spas,19420305,OKSFJORDVEIEN,69.92399456058111,21.226777286165603,,,1.6869999999999998
915543391-915589006-773369,2016,LA BELLE BEAUTY,3.2.4.0,Spas,18180105,VESTREMVEIEN 44,65.9608041387543,12.2544588619978,,,1.114
915689639--779017-779017,2016,VENUSTAS AS,3.2.4.0,Spas,17020201,KIRKEGATA 2,64.0142221445806,11.4948549843493,,,0.1009999999999999
917426406-814472272-726455,2016,BODY SHAPE CLINIQUE AS,3.2.4.0,Spas,5290106,STORGATA 34,60.72615894201589,10.6139460062669,,,0.1969999999999999
979775164-979790961-588736,2016,LILLE MY HUDPLEIE OG AROMATERAPI AS,3.2.4.0,Spas,17020205,SAGMESTERVEGEN 2 B,64.0178113125363,11.489138875927598,,Dampsaga Senter,1.089
990059373-990081794-425651,2016,KREATIVE DAMER AS,3.2.4.0,Spas,16011516,STIKLESTADVEIEN 3,63.4421632827215,10.4294789206889,,,0.1119999999999999
998215145-998246725-610975,2016,GRØNÅS THOMAS SOSIONOM,3.2.4.0,Spas,1010701,FAGERHOLTVEIEN 109,59.0588988958836,11.445961499826,,,0.715
999066461-999111513-594468,2016,SABRINAS AS,3.2.4.0,Spas,19030303,STRANDÅKEREN 21,68.76183261177529,16.5610680092878,,,1.3019999999999998
999597858-999651496-455509,2016,GAIA BALANSE AS,3.2.4.0,Spas,1010105,NILS ANKERS GATE 1,59.1243705968814,11.3864741401973,,,3.04
911586983-811615692-512757,2016,CHI SALONGEN AS,3.2.4.0,Spas,16011206,DRONNINGENS GATE 11,63.431525677230304,10.3931335964539,,,0.586
913440404-913448758-684875,2016,DØNN SLITEN AS,3.2.4.0,Spas,3010613,NORDRAAKS GATE 5,59.92202761064279,10.7070637096071,,,0.114
914253225-914296617-719479,2016,BILLYS BUMBLE AND BUMBLE AS,3.2.4.0,Spas,3010304,HOLMENS GATE 2,59.9106237832394,10.7269011766932,,Aker Brygge,5.895
914779758-914818869-743218,2016,STUDIO 7/26 AS,3.2.4.0,Spas,11020118,JÆRVEIEN 20,58.8502437323674,5.73046936993572,,,0.129
915099912-915121578-754912,2016,HELSE STUDIO DRAMMEN AS,3.2.4.0,Spas,6020604,TORGEIR VRAAS PLASS 6,59.7391121551937,10.2005145080109,,,0.19
915476627-915499775-769837,2016,KLINIKK FOR ALLE FORNEBU AS,3.2.4.0,Spas,2190828,SNARØYVEIEN 55,59.8935165947466,10.6207602930631,KLINIKK FOR ALLE,Fornebu S,5.931
915800564-916059221--916059221,2016,ONFEET AS,3.2.4.0,Spas,4270401,STORGATA 7,60.8831282654617,11.5608511647648,,Amfi Elverum,2.986
996756025-996850528-285271,2016,BETTYS BEAUTY SALONG AS,3.2.4.0,Spas,3012301,MARKVEIEN 59 B,59.9194637339929,10.7570871104964,,,3.957
999001327-999099610-611081,2016,GEKÅ AS,3.2.4.0,Spas,2191014,NILS BERGS VEI 26,59.8957736509,10.5712922387593,,,0.3829999999999999
914716306-914793424-741873,2016,PAPILIONES AS,3.2.4.0,Spas,7060208,HYSTADVEIEN 196,59.10577267237039,10.2225102640879,,,0.525
914824257-914847818-743945,2016,HULBAKLIEN TURID AS,3.2.4.0,Spas,3010802,EILERT SUNDTS GATE 42,59.923457897491,10.7207826404444,,,2.38
914853486-996145875-246889,2016,AKUPUNKTUR ALLIANSEN AS,3.2.4.0,Spas,12010106,VALKENDORFSGATEN 9,60.3945467574804,5.320335831041599,,,0.5
915304354-915316697-762643,2016,HAIRDO IDEAS AS,3.2.4.0,Spas,3013818,GRANSDALEN 27 A,59.945865426616,10.8998406571361,,,0.8420000000000001
915673376-915699804-777522,2016,PARIS FRISØR AS,3.2.4.0,Spas,6040601,STORGATA 32,59.6709698443623,9.651730692382891,,Stortorvet Senter,0.474
917224463-917277931-840896,2016,MSS AS,3.2.4.0,Spas,2190108,OTTO RUGES VEI 56,59.9463638352859,10.6088525922876,,,1.5930000000000002
981524624-975877310-169308,2016,FIRDA FYSIKALSK MEDISINSK SENTER,3.2.4.0,Spas,14450108,KRÅNAVEGEN 9,61.7778861076881,6.21434752061514,,Sandane Senter,5.074
984234724-984253699-388716,2016,GRYNES AS,3.2.4.0,Spas,2200904,ALFHEIM 21,59.833405834947605,10.4365007339567,,,5.681
985638187-985723192-188896,2016,NORSK SENTER FOR STUD AV PROBATF AS,3.2.4.0,Spas,3010908,ESSENDROPS GATE 3,59.92874968054029,10.7102184848899,,,1.218
990463018-996125718-190470,2016,ABC KLINIKKEN AS,3.2.4.0,Spas,12010801,TERTNESFLATEN 2,60.4566578353785,5.29062598410595,,,2.958
992111259-988004820-256640,2016,MEDISINSK HUDKLINIKK AS,3.2.4.0,Spas,4030403,GRØNNEGATA 113,60.7961348172789,11.0670845359471,,,5.537999999999999
993129720-980529452-262486,2016,KAMFER AS,3.2.4.0,Spas,3014805,HOFFSVEIEN 48,59.9334544354645,10.6739344132511,,,21.865
993464147-993563897--993563897,2016,STEEPZONE AS,3.2.4.0,Spas,1064103,KRÅKERØYVEIEN 49,59.19940711805321,10.940625201321302,,,0.144
999326706-986652124-535939,2016,STUDIO SU SØRÅS AS,3.2.4.0,Spas,12011607,FOLLDALSLIA 11,60.2969928007306,5.313700069656219,,,2.2880000000000003
863549892-816393612-809485,2016,VITAE AS,3.2.4.0,Spas,3010911,KIRKEVEIEN 69,59.9304392507923,10.7191278578894,,,0.4539999999999999
889767472-971962577-296333,2016,MODS FRISØR AS,3.2.4.0,Spas,16011209,KONGENS GATE 21,63.4304197317324,10.3914959969435,,,4.859
893967842-994007939-447739,2016,SAUCHA HAIR & BEAUTY AS,3.2.4.0,Spas,3010802,HOLTEGATA 32,59.92424569697229,10.7236557232824,,,1.4169999999999998
911751429-911826259-485359,2016,LOREEN,3.2.4.0,Spas,11060508,SØRHAUGGATA 158,59.4138916803811,5.26888172131514,,Markedet Haugesund,1.147
911878852-911905086-441020,2016,SI JA AS,3.2.4.0,Spas,12011612,GAMLE SYNNINGAVEGEN 8 A,60.2595615315944,5.240564485903589,,,0.201
912821862-976182529-383508,2016,STRØMMEN KIROPRAKTISKE KLINIKK AS,3.2.4.0,Spas,2310806,STRØMSVEIEN 70,59.9480996875646,11.0111061668926,,,3.837
913019482-913057880-668197,2016,AM NEGLSTUDIO AS,3.2.4.0,Spas,12460208,ØVRE KLOVNINGEN 23,60.3030725959617,5.128195635207731,,,0.457
913800303-892987122-171109,2016,LARSEN BIRTHE AS,3.2.4.0,Spas,10180119,BAKKEVOLLVEIEN 73,58.1048789654948,7.81979033186481,,,0.01
914246970-914276233-718954,2016,MODE STUDIO AS,3.2.4.0,Spas,18040102,SJØGATA 8,67.28429592548561,14.3789121038796,,Koch,3.786
914997062-915034241-751685,2016,XCELERATE AS,3.2.4.0,Spas,12210309,LØNNINGSÅSEN 56,59.7819332238085,5.489622839283959,,,0.507
915674860-915711200-778044,2016,HEIMDAL KLATRESENTER,3.2.4.0,Spas,16017501,INDUSTRIVEIEN 1,63.3553281070345,10.3612214164943,,,0.657
967294683-972352470-563947,2016,BYBROEN HØRSELSHJELP AS,3.2.4.0,Spas,16011211,VÅR FRUE GATE 2,63.4291035819077,10.398394542546,,Trondheim Torg,3.14
980306135-980319679-482765,2016,GANDDAL TERAPI & TRENING AS,3.2.4.0,Spas,11020503,LUNDEGEILEN 10,58.8213362454624,5.7137938275009,,,0.539
987917377-987929898-604236,2016,FOLK OG RØVERE AS,3.2.4.0,Spas,18330207,JERNBANEGATA 12,66.3106431144433,14.1365894042009,,Amfi Mo i Rana,3.178
989255134-989345583-175261,2016,KIROPRAKTORKLINIKKEN NARVIK AS,3.2.4.0,Spas,18050503,DRONNINGENS GATE 21,68.4351543423943,17.4268506143734,,,2.736
991007733-991064710-297072,2016,KA KLINIKKEN AS,3.2.4.0,Spas,3015404,HOFFSVEIEN 15,59.9259003920241,10.6754145698862,,,6.832999999999999
994251104-971999357-329225,2016,STYLIST-X AS,3.2.4.0,Spas,18700209,RÅDHUSGATA 11,68.6957987225183,15.4160451499899,,Skibsgården Senter,4.096
994474723-994495143-303293,2016,ZAZA1 AS,3.2.4.0,Spas,12011614,YTREBYGDSVEGEN 250,60.2840206505955,5.253937985556231,,,1.814
995413310-995423189-609444,2016,AKADEMIET FOR PERSONLIG TRENING AS,3.2.4.0,Spas,1061806,FRESKOVEIEN 16,59.2169938737189,10.944339248461,,,21.733
999168485-999193528-526476,2016,MIDT NORSK OMSORG AS,3.2.4.0,Spas,16570206,MYRVEGEN 16,63.3087283298112,10.1624525436728,,,1.876
911694824-978952933-343891,2016,STUDIO ISIS AS,3.2.4.0,Spas,17250104,TRØAVEGEN 14,64.22230059140641,11.2227265301055,,,0.146
913705610-913761200-697518,2016,NORHEIM AS,3.2.4.0,Spas,19030310,HØGHAUGEN 13,68.7843308750966,16.526561710425803,,,0.5920000000000001
915238580-815330382--815330382,2016,GJERDRUM NAPRAPATI & TRENING AS,3.2.4.0,Spas,2340107,ASKHEIM 1,60.0719724845741,11.0333105816909,,,0.51
915614396-912907732-663403,2016,FOTHELSEKLINIKKEN NYGÅRD AS,3.2.4.0,Spas,18330704,ÅTTRINGSVEIEN 16,66.33531354700341,14.1154009807996,,,0.492
916570422-916611587-815894,2016,CHANG LEONARD AS,3.2.4.0,Spas,18600306,STORGATA 56,68.1470520122455,13.6105201865972,,,2.793
974469960-976205723-450887,2016,HANS & GRETE AS,3.2.4.0,Spas,17190205,ÅSVEGEN 12,63.701499195532,11.1894356976198,,,2.589
979358776-971917474-292171,2016,LA FEMME AS,3.2.4.0,Spas,17020201,KONGENS GATE 33,64.0141794322178,11.4957722654989,LA FEMME,,1.702
980210898-973461826-532547,2016,JACOBSEN BENT R AS,3.2.4.0,Spas,6020106,INGENIØR RYBERGS GATE 110,59.75516701453589,10.1277950393666,,,2.882
983693814-971973455-565819,2016,CLINIQUE LOVISA AS,3.2.4.0,Spas,10010802,HENRIK WERGELANDS GATE 19,58.147260946922295,7.991692906545321,,Citygården,0.851
985034044-885055982-584719,2016,RENATES DAG SPA AS,3.2.4.0,Spas,10010801,MARKENS GATE 2,58.1437999788593,7.99703975505242,,,15.018
988073504-988155039-256741,2016,DIFFERENCE GRUPPEN AS,3.2.4.0,Spas,6270308,SPIKKESTADVEIEN 97,59.7473836443456,10.3921893634138,,,0.3329999999999999
996018938-996061213-219114,2016,BEAUTE ADOREE SKINMEDICAL AS,3.2.4.0,Spas,3010903,MAJORSTUVEIEN 36,59.9280297397904,10.7151735840013,,,0.54
998133157-998150191-422509,2016,SARES AS,3.2.4.0,Spas,18330210,MIDTRE GATE 17,66.3159804221929,14.1267678524839,,,1.173
998540046-998587174-541434,2016,SIGRIDS FOTKLINIKK AS,3.2.4.0,Spas,18330801,STRAUMSNESVEIEN 73,66.27594726616749,13.7469928697419,,,0.901
998927544-998931991-515131,2016,KLINIKK FOR ALLE RØA AS,3.2.4.0,Spas,3015202,GRINIVEIEN 10,59.947774563375205,10.642178874352,KLINIKK FOR ALLE,Røa Senter,0.5
898552152-998590647-595602,2016,LOCKE VIVIENNE KIROPRAKTOR AS,3.2.4.0,Spas,6170105,SENTRUMSVEGEN 60,60.70074750895839,8.95078198989595,,,0.971
898584232-998612381-507523,2016,SISSELS HUDPLEIE AS,3.2.4.0,Spas,7220201,SMIDSRØDVEIEN 15,59.2511168886576,10.4190966104105,,,5.558
913526090-990813159-606184,2016,HUD & SPA AS,3.2.4.0,Spas,18240408,STORGATA 8,65.8243719541093,13.2246317422751,,,0.768
914462924-914499518-727656,2016,OSLO JORDMOR OG ULTRALYDKLINIKK AS,3.2.4.0,Spas,3010904,BOGSTADVEIEN 51,59.9287545211167,10.716069929576,,,4.263999999999999
971117826-973991167-197010,2016,WÅGNES AS,3.2.4.0,Spas,7060106,AAGAARDS PLASS 6,59.1318481177959,10.2197745115969,,Hvaltorvet Kjøpesenter,1.456
981518640-971907991-525239,2016,ATELIER 3 AS,3.2.4.0,Spas,2200907,STRØKET 1,59.8351523820199,10.435291243895,,,3.988
985721513-985716242-293306,2016,HELSETJENESTER VEST REISEVAKSINE AS,3.2.4.0,Spas,12460407,SARTORVEGEN 8,60.3591640946877,5.12289807913137,,Sartor Storsenter,1.692
991442847-991521658-287467,2016,E2 HELSE AS,3.2.4.0,Spas,7060411,NYGÅRDSVEIEN 84,59.1378265599277,10.178961934161698,,,4.7780000000000005
992910410-992923849-335325,2016,SACHA AS,3.2.4.0,Spas,10010802,HENRIK WERGELANDS GATE 4,58.14612548329661,7.99009412263344,,Lillemarkens,1.237
995970651-995977699-586929,2016,ROYAL SUN AS,3.2.4.0,Spas,10140203,TORSBYVEGEN,58.26981699252229,7.97038240873518,,Torsby Senter,0.914
997363922-997386531-454527,2016,AKUPUNKTUR OG HELSE AS,3.2.4.0,Spas,2170103,INGIERVEIEN 4,59.81114863690699,10.7958295003141,,,0.825
997929071-997949331-602928,2016,KARL FREDRIK HELSE AS,3.2.4.0,Spas,1360102,KUREFJORDVEIEN 7,59.3913998650481,10.7292060110676,,,2.654
997960319-918256792-881630,2016,KLINIKK S AS,3.2.4.0,Spas,18040104,SJØGATA 21,67.2851409264332,14.3816983565561,,,5.504
897980622-997990064-504672,2016,NAPRAPATKONTORET AS,3.2.4.0,Spas,3012002,SANDAKERVEIEN 24 C,59.9349828291972,10.7607233429629,,,4.468
912830179-912844854-656856,2016,KABONA KLINIKKEN,3.2.4.0,Spas,1040808,BATTERIVEIEN,59.446243759019296,10.7032350697928,,Mosseporten,0.4679999999999999
913164830-913226593-676001,2016,BEAUTYBOX AS,3.2.4.0,Spas,1061701,TRARAVEIEN 2,59.218369231954895,10.9394590524747,,,0.285
914217997-914449502-725600,2016,VALLE TANGEN AS,3.2.4.0,Spas,3012301,TORVBAKKGATA 12,59.919699479009,10.757122873323,,,0.15
916156278-916373902-803692,2016,FRØKEN REYKJAVIK VEST,3.2.4.0,Spas,12011916,LODDEFJORDVEIEN 2,60.36322056448629,5.23362682536608,,Vestkanten Storsenter,2.245
916871058-916888694-826817,2016,BRØSHOLEN JAN AS,3.2.4.0,Spas,1066104,ROALD AMUNDSENS VEI 65,59.2325131329884,11.0072227201703,,,0.437
929689607-913269098-678347,2016,KLINIKK ISIS T STRAND AS,3.2.4.0,Spas,16011516,JARLEVEIEN 8 A,63.44171096107571,10.4316216434856,,,3.726
987559888-987618353-300546,2016,EUREKA KIROPRAKTIKK TRONDHEIM,3.2.4.0,Spas,16013210,VEGAMOT 4,63.40902310191149,10.444551857242802,,,3.79
995721465-971981865-304518,2016,WESTBYTUNET AS,3.2.4.0,Spas,19330305,SKOGVEIEN 9,69.2161459402109,19.5636717769146,,,1.224
997398890-997428625-607669,2016,UNIPED AS,3.2.4.0,Spas,1052203,GLOMVEIEN 1,59.2901325643122,11.0887004226828,,,30.0
813390132-913491823-686519,2016,MAY-BETH ART MAKEUP AS,3.2.4.0,Spas,1040401,SIGVAT SKALDS VEI 8,59.4244539129036,10.6638057622868,,,0.177
890659012-916889100-827248,2016,AVEVA OPTIMALBALANSE AS,3.2.4.0,Spas,2390111,VESTSIDEVEGEN 194,60.37382026100389,11.021803028517802,,,0.312
913001966-913038142-667725,2016,MARIA SKARNING AS,3.2.4.0,Spas,1061304,BRYGGERIVEIEN 8,59.2135439774921,10.9407619195577,,,0.0069999999999999
913267397-997081153-402755,2016,NAPRAPAT 1 KATRINE GABRIELSEN OLSEN,3.2.4.0,Spas,11031209,FJELLBERGVEIEN 5,58.9923395953407,5.72850034438269,,,0.517
915045979-915076882-753042,2016,BELASHED AS,3.2.4.0,Spas,11020115,LANGGATA 3,58.8509567162313,5.73303660174605,,,1.061
917039674-972866199-389279,2016,KARITA DAME OG HERREFRISØR AS,3.2.4.0,Spas,5150107,EDVARD STORMS VEG 11,61.877689643173,9.0901816843813,,,2.075
981389883-881406772-250616,2016,EDENS HAVE AS,3.2.4.0,Spas,16017522,HEIMDALSVEGEN 12,63.3489952149753,10.355103977746,,,0.575
989162012-989340980-223953,2016,SENZO FRESCO AS,3.2.4.0,Spas,3015003,SETRA VEI 12 E,59.9578480949179,10.6645140195571,,,0.648
993061573-977385830-296583,2016,WALTRAUD WAGNER AMUNDSEN AS,3.2.4.0,Spas,1040512,VERKET 22,59.43962551735471,10.6693472705951,,,1.35
994180290-981073959-320964,2016,KLARAS FOTPLEIE AS,3.2.4.0,Spas,10020105,ENDRESENS GATE 9,58.03006599411471,7.46183009145196,,Amfi Mandal,1.038
996514838-996543587-247320,2016,MIN HELSEBANK,3.2.4.0,Spas,7130102,VESTSIDEVEIEN 64,59.5192128212694,10.343383903561302,,,0.52
998194466-998286603-501099,2016,GOLDMED AL,3.2.4.0,Spas,2190208,GRANÅSEN 33,59.9378991821992,10.5926418799895,,,1.726
998649994-998669006-467080,2016,ROM FOR VELVÆRE AS,3.2.4.0,Spas,2360311,MELKEVEGEN,60.127075943204005,11.3391826219596,,,0.335
998721016-998724430-479216,2016,MIDTTUN RAWAL CONSULTING AS,3.2.4.0,Spas,12010504,KALVEDALSVEIEN 41,60.3854528114705,5.3513976714483,,,0.327
813672812-913774965-698029,2016,PRATERIET SPRÅKSENTER AS,3.2.4.0,Spas,1061808,WILBERGJORDET 10,59.225236785633705,10.9541492158645,,,2.428
899523482-999563201-462058,2016,NEMUS ARENDAL AS,3.2.4.0,Spas,9065101,FRIERGANGEN 4,58.4586712157529,8.76607157591911,,,1.827
912976955-913022467-666920,2016,SCHILLE HELSETENESTER AS,3.2.4.0,Spas,11460206,OSPESKAR 3,59.3233677470138,5.48870879861904,,,0.106
913125983-813176912-674277,2016,MANUELLTERAPI SVOLVÆR AS,3.2.4.0,Spas,18650403,TORGET 1,68.232372914622,14.5637782690888,,,0.5
915795056-915815855-782469,2016,SMARAGDEN VELVÆRE AS,3.2.4.0,Spas,2260103,MEIERIVEIEN 8,60.003649130379706,11.300765542815402,,,0.126
916608071-916637500-817147,2016,DRAMMEN LOGOPEDTJENESTE AS,3.2.4.0,Spas,6020402,OMSTEDGATA 2,59.74106791801479,10.2212050288199,,,0.532
988784850-988800937-380295,2016,LIDA AS,3.2.4.0,Spas,11490704,SUNDVEGEN 451,59.2987852920178,5.23990606396046,,,1.788
990560781-915204511-758028,2016,WAHWAH LØRENSKOG TRIADEN AS,3.2.4.0,Spas,12010114,MARKEVEIEN 4 C,60.392942036243895,5.32146179407908,,,2.785
996380416-990291187-340297,2016,FOTKLINIKKEN OLSTAD AS,3.2.4.0,Spas,14200206,PARKVEGEN 2,61.2306203339595,7.10134486993427,,,0.628
996712532-982652790-465766,2016,"AUSTEVOLL HUD, SPA OG FOTKLINIKK BEKKJARVIK TORG",3.2.4.0,Spas,12440106,BEKKJARVIK 1,60.0070345161193,5.20499860536001,,Bekkjarvik Torg,3.4210000000000003
998589738-998626137-502336,2016,FYSIOTERAPI ANNE ILDAHL,3.2.4.0,Spas,3013818,TRYGVE LIES PLASS 1,59.942153731269,10.8977467804247,,Furuset Senter,1.308
913059166-813114232-671338,2016,MIN FOTTERAPEUT AS,3.2.4.0,Spas,18040102,SJØGATA 3,67.2835622498381,14.3747772035394,,,0.836
913441826-984808682-371081,2016,INNOVATIV,3.2.4.0,Spas,3010503,NIELS JUELS GATE 25,59.916088849843206,10.7141459990165,,Frogner Atrium,4.813
914837227-914853796-744237,2016,HALDEN HUD OG LASERKLINIK AS,3.2.4.0,Spas,1010105,KRISTIAN AUGUSTS GATE 10,59.1245080794544,11.3838796840244,,,1.135
915187927-915221750-758661,2016,MANGLERUD VELVÆRE AS,3.2.4.0,Spas,3013602,PLOGVEIEN 6,59.8972901492896,10.8128600866659,,Manglerud Senter,0.938
915543014-986751203-391617,2016,TNT KIROPRAKTIKK OG REHABILITERING,3.2.4.0,Spas,4030407,TORGGATA 3,60.792124552440605,11.0766935830417,,Grandsenteret,3.717
915969518-916936559-828266,2016,MAZE HAIR,3.2.4.0,Spas,11030502,PEDERSBAKKEN 3,58.969469239405605,5.73571732081931,,Arkaden Torgterrassen,3.66
976588576-976595807-291448,2016,PROSESSLÆRING AS,3.2.4.0,Spas,3010102,KONGENS GATE 16 A,59.911174330408,10.7430442789605,,Steen & Strøm Department Store,0.434
981155394-981174690-528815,2016,SØROVER AS,3.2.4.0,Spas,10010802,KIRKEGATA 22,58.147575641088295,7.99287313911807,,Citygården,3.529
981407849-975236862-359157,2016,ASK & EMBLA,3.2.4.0,Spas,19240202,ANDSLIVEIEN,69.0646760349253,18.506584898304897,,,3.82
990165432-990205841-391755,2016,SACHS AS,3.2.4.0,Spas,11020108,STORGATA 53,58.8529991516363,5.735005264722719,,,1.763
992054603-992077727-298211,2016,TRONDHEIM PRIVATE OMSORGSTJENESTE,3.2.4.0,Spas,16011614,HAAKON VII'S GATE 27,63.4387742563874,10.4639331896842,,,3.451
995002272-995085151-533875,2016,AKTIVFOT AS,3.2.4.0,Spas,6020303,NEDRE STORGATE 13,59.74308527377211,10.2079520102803,,Magasinet Drammen,1.147
998490898-998609224-473864,2016,VIKTORIAS BEAUTY AS,3.2.4.0,Spas,16011205,OLAV TRYGGVASONS GATE 13,63.4331582068386,10.4006283142436,,,1.5
815314042-915374301-764782,2016,KB ST HANSHAUGEN AS,3.2.4.0,Spas,3011201,ULLEVÅLSVEIEN 39,59.92328540366589,10.7400117952487,,,2.06
846331492-972126306-174273,2016,CHIKITA AS,3.2.4.0,Spas,17030404,VERFTSGATA 7,64.4673892973848,11.492971740013,,Namsos Storsenter,1.821
913130626-913182693-674284,2016,ROFA CARE & CONSULTING AS,3.2.4.0,Spas,3012010,OLE BULLS GATE 39,59.9333958441956,10.7694390010142,,,1.047
915573932-915650511-775517,2016,ELINS HÅRSTUDIO KODAL AS,3.2.4.0,Spas,7190104,SAGMYRA 3 D,59.21472738032,10.1360329885709,,,0.926
961951402-974103354-249784,2016,STUDIO STIL AS,3.2.4.0,Spas,4120312,NYGATA,60.8826548757004,10.940188414776198,,,2.101
974980126-975337030-599474,2016,NORDERHUS PRAKSIS AS,3.2.4.0,Spas,15020207,REKTOR BRINCHMANNS GATE 1,62.7369966556979,7.16292593217842,,Moldetorget,2.361
980435288-980504786-273653,2016,URO TELEVEST AS,3.2.4.0,Spas,7220403,NEDRE FJÆRHOLMVEI 64,59.23346248446921,10.4601829683963,,,3.165
984127499-971743549-207518,2016,NORD FRISØRSALONG AS,3.2.4.0,Spas,14430205,EIDSGATA 34,61.908057779928,5.98891499445811,,,1.535
988530018-988537632-179896,2016,SVEIN TORP KLINIKKEN,3.2.4.0,Spas,3010305,HAAKON VIIS GATE 2,59.912876830184096,10.7310786853948,,,13.093
991054162-991143165-293104,2016,PHARMCONSULT AS,3.2.4.0,Spas,2190905,TERRASSEVEIEN 6,59.906802157602,10.5980561938967,,,1.833
996638383-996653153-460230,2016,EQUIRAD AS,3.2.4.0,Spas,16015108,JOHAN FALKBERGETS VEI 25,63.413290569483394,10.3571945331541,,,1.6
998037522-996584216-244696,2016,OMEGA NUTRITION AS,3.2.4.0,Spas,7061009,NORDRE GJEKSTADSKOG 22,59.12850616198529,10.2691690264116,,,1.469
814352552-914358485-722293,2016,SKIN IN AS,3.2.4.0,Spas,3014415,KJELSÅSVEIEN 18,59.9442210037749,10.7863842131366,,,0.685
912168913-912174530-628453,2016,BODØGAARD HELSE AS,3.2.4.0,Spas,18040102,STORGATA 3 B,67.2835371820014,14.3775625771216,,Sentrumsgården Bodø,2.076
912594513-912610454-647427,2016,KRA AS,3.2.4.0,Spas,3015404,HOFFSVEIEN 15,59.9259003920241,10.6754145698862,,,1.767
912754685-912763633-652767,2016,SUNCHASER DRIFT AS,3.2.4.0,Spas,17140503,KJØPMANNSGATA 13,63.4682890897202,10.9200903106102,,,0.6579999999999999
913137574-993510955-384916,2016,RINGARD HELSE AS,3.2.4.0,Spas,20140101,YSTNESVEIEN 64,70.2571964151484,22.352942418248706,,,1.804
915270743-915282687-761427,2016,KJØLSTAD GYRI MANUELLTERAPEUT AS,3.2.4.0,Spas,2191516,ELIAS SMITHS VEI 10,59.8919060494059,10.5190018686401,,,1.298
915440002-915461093-768982,2016,UNIK FRISØR MO AS,3.2.4.0,Spas,18330203,TERMINALVEIEN 5,66.30599198197851,14.132061038303,,Byporten Mo i Rana,4.88
