grunnkrets_id,all_households,singles,couple_without_children,couple_with_children,other_households,single_parent_with_children
14320306,555800,311000,696400,827000,866900,424500
11490905,522100,267600,597200,790000,814600,405700
11490908,522100,267600,597200,790000,814600,405700
11490903,522100,267600,597200,790000,814600,405700
11490904,522100,267600,597200,790000,814600,405700
11490901,522100,267600,597200,790000,814600,405700
11490909,522100,267600,597200,790000,814600,405700
14320308,555800,311000,696400,827000,866900,424500
16340205,432100,250600,599500,782400,768100,358500
16340203,432100,250600,599500,782400,768100,358500
6250406,512300,261900,599500,764000,793400,405300
16120103,472800,248200,516900,862800,0,0
4280403,405400,241600,516900,702500,671100,364700
4280405,405400,241600,516900,702500,671100,364700
4280404,405400,241600,516900,702500,671100,364700
4280402,405400,241600,516900,702500,671100,364700
4280401,405400,241600,516900,702500,671100,364700
4280406,405400,241600,516900,702500,671100,364700
11300206,570400,279700,608200,815100,879300,403100
11300211,570400,279700,608200,815100,879300,403100
11300204,570400,279700,608200,815100,879300,403100
11300207,570400,279700,608200,815100,879300,403100
11300205,570400,279700,608200,815100,879300,403100
11300210,570400,279700,608200,815100,879300,403100
11300202,570400,279700,608200,815100,879300,403100
16120102,472800,248200,516900,862800,0,0
11300209,570400,279700,608200,815100,879300,403100
11300208,570400,279700,608200,815100,879300,403100
11300203,570400,279700,608200,815100,879300,403100
7200308,495800,273900,608200,713900,761800,394600
7200305,495800,273900,608200,713900,761800,394600
7200307,495800,273900,608200,713900,761800,394600
7200302,495800,273900,608200,713900,761800,394600
7200310,495800,273900,608200,713900,761800,394600
7200303,495800,273900,608200,713900,761800,394600
7200301,495800,273900,608200,713900,761800,394600
7200306,495800,273900,608200,713900,761800,394600
7200309,495800,273900,608200,713900,761800,394600
7200304,495800,273900,608200,713900,761800,394600
16011103,440100,299400,608200,833500,664400,386900
16011114,440100,299400,608200,833500,664400,386900
11300201,570400,279700,608200,815100,879300,403100
16120101,472800,248200,516900,862800,0,0
19022063,684300,294500,672200,843900,896300,418900
19022031,684300,294500,672200,843900,896300,418900
12010108,353300,272100,573000,779100,600800,384200
18320106,453100,253900,541000,701600,743900,370000
18320101,453100,253900,541000,701600,743900,370000
18320107,453100,253900,541000,701600,743900,370000
18320103,453100,253900,541000,701600,743900,370000
18320102,453100,253900,541000,701600,743900,370000
18320105,453100,253900,541000,701600,743900,370000
18320104,453100,253900,541000,701600,743900,370000
4270903,485600,260400,541000,686800,804600,347800
4270905,485600,260400,541000,686800,804600,347800
4270904,485600,260400,541000,686800,804600,347800
4270901,485600,260400,541000,686800,804600,347800
4270902,485600,260400,541000,686800,804600,347800
19022032,684300,294500,672200,843900,896300,418900
19022036,684300,294500,672200,843900,896300,418900
19022035,684300,294500,672200,843900,896300,418900
19022042,684300,294500,672200,843900,896300,418900
19022033,684300,294500,672200,843900,896300,418900
19022050,684300,294500,672200,843900,896300,418900
19022071,684300,294500,672200,843900,896300,418900
19022064,684300,294500,672200,843900,896300,418900
19022010,684300,294500,672200,843900,896300,418900
19022039,684300,294500,672200,843900,896300,418900
16011108,440100,299400,608200,833500,664400,386900
19022061,684300,294500,672200,843900,896300,418900
19022041,684300,294500,672200,843900,896300,418900
19022072,684300,294500,672200,843900,896300,418900
19022038,684300,294500,672200,843900,896300,418900
19022040,684300,294500,672200,843900,896300,418900
19022020,684300,294500,672200,843900,896300,418900
19022034,684300,294500,672200,843900,896300,418900
19022065,684300,294500,672200,843900,896300,418900
16011116,440100,299400,608200,833500,664400,386900
16011111,440100,299400,608200,833500,664400,386900
16011102,440100,299400,608200,833500,664400,386900
20300207,541700,314700,643400,813600,869100,438400
20300202,541700,314700,643400,813600,869100,438400
12240105,478500,249400,518500,832300,910600,431700
12240102,478500,249400,518500,832300,910600,431700
12240103,478500,249400,518500,832300,910600,431700
12240101,478500,249400,518500,832300,910600,431700
12240104,478500,249400,518500,832300,910600,431700
7190305,485400,242000,611400,680900,778700,378600
7190304,485400,242000,611400,680900,778700,378600
7190301,485400,242000,611400,680900,778700,378600
7190303,485400,242000,611400,680900,778700,378600
7190308,485400,242000,611400,680900,778700,378600
7190307,485400,242000,611400,680900,778700,378600
7190306,485400,242000,611400,680900,778700,378600
7190302,485400,242000,611400,680900,778700,378600
12010610,410600,290700,611400,851100,693200,395000
12010632,410600,290700,611400,851100,693200,395000
12010613,410600,290700,611400,851100,693200,395000
12010607,410600,290700,611400,851100,693200,395000
12010633,410600,290700,611400,851100,693200,395000
12010624,410600,290700,611400,851100,693200,395000
12010631,410600,290700,611400,851100,693200,395000
12010611,410600,290700,611400,851100,693200,395000
20300205,541700,314700,643400,813600,869100,438400
12010623,410600,290700,611400,851100,693200,395000
12010616,410600,290700,611400,851100,693200,395000
12010604,410600,290700,611400,851100,693200,395000
12010627,410600,290700,611400,851100,693200,395000
12010612,410600,290700,611400,851100,693200,395000
12010629,410600,290700,611400,851100,693200,395000
12010615,410600,290700,611400,851100,693200,395000
12010637,410600,290700,611400,851100,693200,395000
12010110,353300,272100,573000,779100,600800,384200
20300204,541700,314700,643400,813600,869100,438400
20300206,541700,314700,643400,813600,869100,438400
16011115,440100,299400,608200,833500,664400,386900
16011107,440100,299400,608200,833500,664400,386900
16011113,440100,299400,608200,833500,664400,386900
16011106,440100,299400,608200,833500,664400,386900
16011109,440100,299400,608200,833500,664400,386900
16011112,440100,299400,608200,833500,664400,386900
16011117,440100,299400,608200,833500,664400,386900
16011110,440100,299400,608200,833500,664400,386900
16011104,440100,299400,608200,833500,664400,386900
16011105,440100,299400,608200,833500,664400,386900
9190114,519100,274900,576200,712800,733000,383100
9190102,519100,274900,576200,712800,733000,383100
9190118,519100,274900,576200,712800,733000,383100
9190103,519100,274900,576200,712800,733000,383100
9190115,519100,274900,576200,712800,733000,383100
9190104,519100,274900,576200,712800,733000,383100
9190105,519100,274900,576200,712800,733000,383100
20300203,541700,314700,643400,813600,869100,438400
20300201,541700,314700,643400,813600,869100,438400
9190108,519100,274900,576200,712800,733000,383100
9190106,519100,274900,576200,712800,733000,383100
9190117,519100,274900,576200,712800,733000,383100
9190111,519100,274900,576200,712800,733000,383100
20300208,541700,314700,643400,813600,869100,438400
9190110,519100,274900,576200,712800,733000,383100
9190113,519100,274900,576200,712800,733000,383100
9190112,519100,274900,576200,712800,733000,383100
9190120,519100,274900,576200,712800,733000,383100
9190119,519100,274900,576200,712800,733000,383100
9190101,519100,274900,576200,712800,733000,383100
9190109,519100,274900,576200,712800,733000,383100
9190116,519100,274900,576200,712800,733000,383100
12010115,353300,272100,573000,779100,600800,384200
12010118,353300,272100,573000,779100,600800,384200
12010119,353300,272100,573000,779100,600800,384200
4120407,454600,253500,569800,742000,669500,381300
4120410,454600,253500,569800,742000,669500,381300
8150403,460000,273700,569800,747700,698200,405000
8150405,460000,273700,569800,747700,698200,405000
8150402,460000,273700,569800,747700,698200,405000
8150404,460000,273700,569800,747700,698200,405000
8150401,460000,273700,569800,747700,698200,405000
8150406,460000,273700,569800,747700,698200,405000
18040204,550600,328000,701000,809800,810400,401500
18040207,550600,328000,701000,809800,810400,401500
18040208,550600,328000,701000,809800,810400,401500
18040202,550600,328000,701000,809800,810400,401500
18040211,550600,328000,701000,809800,810400,401500
18040206,550600,328000,701000,809800,810400,401500
18040209,550600,328000,701000,809800,810400,401500
18040210,550600,328000,701000,809800,810400,401500
18040205,550600,328000,701000,809800,810400,401500
8050612,515800,290100,605000,770000,833700,414800
8050613,515800,290100,605000,770000,833700,414800
8050602,515800,290100,605000,770000,833700,414800
8050605,515800,290100,605000,770000,833700,414800
8050603,515800,290100,605000,770000,833700,414800
5010606,340000,250300,537800,683500,555200,312300
4120412,454600,253500,569800,742000,669500,381300
5010601,340000,250300,537800,683500,555200,312300
5010603,340000,250300,537800,683500,555200,312300
5010605,340000,250300,537800,683500,555200,312300
5010604,340000,250300,537800,683500,555200,312300
18040212,550600,328000,701000,809800,810400,401500
18040203,550600,328000,701000,809800,810400,401500
18040201,550600,328000,701000,809800,810400,401500
5010602,340000,250300,537800,683500,555200,312300
8050601,515800,290100,605000,770000,833700,414800
4120413,454600,253500,569800,742000,669500,381300
4120402,454600,253500,569800,742000,669500,381300
5420306,462500,266900,513700,711700,757700,392000
5420307,462500,266900,513700,711700,757700,392000
5420310,462500,266900,513700,711700,757700,392000
5420308,462500,266900,513700,711700,757700,392000
5420301,462500,266900,513700,711700,757700,392000
5420303,462500,266900,513700,711700,757700,392000
5420309,462500,266900,513700,711700,757700,392000
5420305,462500,266900,513700,711700,757700,392000
5420302,462500,266900,513700,711700,757700,392000
4120202,593100,295300,601800,756600,823300,406000
4120201,593100,295300,601800,756600,823300,406000
4120205,593100,295300,601800,756600,823300,406000
4120203,593100,295300,601800,756600,823300,406000
4120204,593100,295300,601800,756600,823300,406000
14430204,484800,278800,601800,796900,823900,402800
14430203,484800,278800,601800,796900,823900,402800
14430211,484800,278800,601800,796900,823900,402800
4120408,454600,253500,569800,742000,669500,381300
4120404,454600,253500,569800,742000,669500,381300
4120406,454600,253500,569800,742000,669500,381300
4120411,454600,253500,569800,742000,669500,381300
4120405,454600,253500,569800,742000,669500,381300
4120401,454600,253500,569800,742000,669500,381300
4120403,454600,253500,569800,742000,669500,381300
4120409,454600,253500,569800,742000,669500,381300
14430210,484800,278800,601800,796900,823900,402800
14430205,484800,278800,601800,796900,823900,402800
14430207,484800,278800,601800,796900,823900,402800
14430209,484800,278800,601800,796900,823900,402800
14430201,484800,278800,601800,796900,823900,402800
14430206,484800,278800,601800,796900,823900,402800
14430208,484800,278800,601800,796900,823900,402800
12010625,410600,290700,611400,851100,693200,395000
8050606,515800,290100,605000,770000,833700,414800
8050611,515800,290100,605000,770000,833700,414800
12010144,353300,272100,573000,779100,600800,384200
12010128,353300,272100,573000,779100,600800,384200
12010121,353300,272100,573000,779100,600800,384200
12010136,353300,272100,573000,779100,600800,384200
12010147,353300,272100,573000,779100,600800,384200
12010113,353300,272100,573000,779100,600800,384200
12010109,353300,272100,573000,779100,600800,384200
12010120,353300,272100,573000,779100,600800,384200
12010140,353300,272100,573000,779100,600800,384200
12010106,353300,272100,573000,779100,600800,384200
12010125,353300,272100,573000,779100,600800,384200
12010117,353300,272100,573000,779100,600800,384200
12010130,353300,272100,573000,779100,600800,384200
12010101,353300,272100,573000,779100,600800,384200
12010126,353300,272100,573000,779100,600800,384200
12010123,353300,272100,573000,779100,600800,384200
12010129,353300,272100,573000,779100,600800,384200
12010111,353300,272100,573000,779100,600800,384200
12010105,353300,272100,573000,779100,600800,384200
12010127,353300,272100,573000,779100,600800,384200
12010114,353300,272100,573000,779100,600800,384200
12010138,353300,272100,573000,779100,600800,384200
12010134,353300,272100,573000,779100,600800,384200
12010141,353300,272100,573000,779100,600800,384200
12010102,353300,272100,573000,779100,600800,384200
12010139,353300,272100,573000,779100,600800,384200
12010137,353300,272100,573000,779100,600800,384200
12010104,353300,272100,573000,779100,600800,384200
12010142,353300,272100,573000,779100,600800,384200
12010116,353300,272100,573000,779100,600800,384200
12010122,353300,272100,573000,779100,600800,384200
12010131,353300,272100,573000,779100,600800,384200
8050608,515800,290100,605000,770000,833700,414800
12010103,353300,272100,573000,779100,600800,384200
12010132,353300,272100,573000,779100,600800,384200
8050610,515800,290100,605000,770000,833700,414800
8050604,515800,290100,605000,770000,833700,414800
8050609,515800,290100,605000,770000,833700,414800
8050607,515800,290100,605000,770000,833700,414800
8061105,598100,321000,605000,740400,790100,395200
8061102,598100,321000,605000,740400,790100,395200
8061101,598100,321000,605000,740400,790100,395200
8061103,598100,321000,605000,740400,790100,395200
8061104,598100,321000,605000,740400,790100,395200
17190603,512000,287000,605000,778600,802900,413700
17190602,512000,287000,605000,778600,802900,413700
17190601,512000,287000,605000,778600,802900,413700
17190605,512000,287000,605000,778600,802900,413700
17190604,512000,287000,605000,778600,802900,413700
6230305,446700,256800,605000,758800,774000,384700
6230306,446700,256800,605000,758800,774000,384700
6230310,446700,256800,605000,758800,774000,384700
12010135,353300,272100,573000,779100,600800,384200
12010143,353300,272100,573000,779100,600800,384200
12010133,353300,272100,573000,779100,600800,384200
12010145,353300,272100,573000,779100,600800,384200
12010124,353300,272100,573000,779100,600800,384200
12010112,353300,272100,573000,779100,600800,384200
12010146,353300,272100,573000,779100,600800,384200
12010107,353300,272100,573000,779100,600800,384200
6230311,446700,256800,605000,758800,774000,384700
6230304,446700,256800,605000,758800,774000,384700
6230302,446700,256800,605000,758800,774000,384700
6230307,446700,256800,605000,758800,774000,384700
6230309,446700,256800,605000,758800,774000,384700
6230308,446700,256800,605000,758800,774000,384700
6230303,446700,256800,605000,758800,774000,384700
12010606,410600,290700,611400,851100,693200,395000
12010620,410600,290700,611400,851100,693200,395000
12010603,410600,290700,611400,851100,693200,395000
2201003,674100,318400,752200,988900,941000,493700
2201007,674100,318400,752200,988900,941000,493700
8061207,446500,255600,557000,715000,721800,353300
8061201,446500,255600,557000,715000,721800,353300
8061203,446500,255600,557000,715000,721800,353300
8061205,446500,255600,557000,715000,721800,353300
8061204,446500,255600,557000,715000,721800,353300
8061206,446500,255600,557000,715000,721800,353300
8061208,446500,255600,557000,715000,721800,353300
6050104,347900,251900,589900,673100,637600,327000
6050106,347900,251900,589900,673100,637600,327000
6050105,347900,251900,589900,673100,637600,327000
6050103,347900,251900,589900,673100,637600,327000
6050102,347900,251900,589900,673100,637600,327000
6050101,347900,251900,589900,673100,637600,327000
12011622,683300,311900,689100,931200,918500,444700
12011620,683300,311900,689100,931200,918500,444700
12011606,683300,311900,689100,931200,918500,444700
12011615,683300,311900,689100,931200,918500,444700
12011614,683300,311900,689100,931200,918500,444700
12011604,683300,311900,689100,931200,918500,444700
12011609,683300,311900,689100,931200,918500,444700
12011619,683300,311900,689100,931200,918500,444700
2201001,674100,318400,752200,988900,941000,493700
12011621,683300,311900,689100,931200,918500,444700
12011611,683300,311900,689100,931200,918500,444700
12011605,683300,311900,689100,931200,918500,444700
12011618,683300,311900,689100,931200,918500,444700
12011610,683300,311900,689100,931200,918500,444700
12011602,683300,311900,689100,931200,918500,444700
12011607,683300,311900,689100,931200,918500,444700
12011616,683300,311900,689100,931200,918500,444700
12011608,683300,311900,689100,931200,918500,444700
2201006,674100,318400,752200,988900,941000,493700
11240401,589300,322100,653000,831800,920900,458700
1360302,491700,274400,585800,781600,761600,394300
1360313,491700,274400,585800,781600,761600,394300
8150204,486700,264100,585800,727600,769100,357000
8150201,486700,264100,585800,727600,769100,357000
8150203,486700,264100,585800,727600,769100,357000
8150202,486700,264100,585800,727600,769100,357000
8150205,486700,264100,585800,727600,769100,357000
8150206,486700,264100,585800,727600,769100,357000
4121022,497200,261000,585800,775900,723300,312700
4121024,497200,261000,585800,775900,723300,312700
4121003,497200,261000,585800,775900,723300,312700
4121001,497200,261000,585800,775900,723300,312700
4121021,497200,261000,585800,775900,723300,312700
4121023,497200,261000,585800,775900,723300,312700
4121002,497200,261000,585800,775900,723300,312700
18680212,447800,251100,553800,775100,822700,361800
18680203,447800,251100,553800,775100,822700,361800
11240403,589300,322100,653000,831800,920900,458700
11240402,589300,322100,653000,831800,920900,458700
11030102,555500,298700,685000,781900,847100,415100
11030101,555500,298700,685000,781900,847100,415100
11030105,555500,298700,685000,781900,847100,415100
11030104,555500,298700,685000,781900,847100,415100
2201005,674100,318400,752200,988900,941000,493700
18680210,447800,251100,553800,775100,822700,361800
18680209,447800,251100,553800,775100,822700,361800
18680207,447800,251100,553800,775100,822700,361800
18680204,447800,251100,553800,775100,822700,361800
18680202,447800,251100,553800,775100,822700,361800
18680208,447800,251100,553800,775100,822700,361800
18680206,447800,251100,553800,775100,822700,361800
18680205,447800,251100,553800,775100,822700,361800
1360307,491700,274400,585800,781600,761600,394300
12011613,683300,311900,689100,931200,918500,444700
12011612,683300,311900,689100,931200,918500,444700
4030806,519400,258400,628300,741000,762400,393300
4030802,519400,258400,628300,741000,762400,393300
8061302,705200,290700,727500,849300,1003800,442300
8061304,705200,290700,727500,849300,1003800,442300
8061301,705200,290700,727500,849300,1003800,442300
8061303,705200,290700,727500,849300,1003800,442300
11030305,497600,334700,663500,797400,780600,409700
11030302,497600,334700,663500,797400,780600,409700
11030303,497600,334700,663500,797400,780600,409700
11030304,497600,334700,663500,797400,780600,409700
15280109,560600,299200,631500,711400,864200,384900
15280104,560600,299200,631500,711400,864200,384900
15280103,560600,299200,631500,711400,864200,384900
15280108,560600,299200,631500,711400,864200,384900
15280107,560600,299200,631500,711400,864200,384900
15280102,560600,299200,631500,711400,864200,384900
15280105,560600,299200,631500,711400,864200,384900
6250411,512300,261900,599500,764000,793400,405300
6250410,512300,261900,599500,764000,793400,405300
6250408,512300,261900,599500,764000,793400,405300
6250403,512300,261900,599500,764000,793400,405300
6250405,512300,261900,599500,764000,793400,405300
6250415,512300,261900,599500,764000,793400,405300
4030805,519400,258400,628300,741000,762400,393300
6250404,512300,261900,599500,764000,793400,405300
6250409,512300,261900,599500,764000,793400,405300
6250407,512300,261900,599500,764000,793400,405300
6250412,512300,261900,599500,764000,793400,405300
6250401,512300,261900,599500,764000,793400,405300
15280101,560600,299200,631500,711400,864200,384900
15280106,560600,299200,631500,711400,864200,384900
6250402,512300,261900,599500,764000,793400,405300
12011601,683300,311900,689100,931200,918500,444700
4030803,519400,258400,628300,741000,762400,393300
4030804,519400,258400,628300,741000,762400,393300
19270103,457400,262700,525900,765900,720700,364300
19270104,457400,262700,525900,765900,720700,364300
19270102,457400,262700,525900,765900,720700,364300
19270101,457400,262700,525900,765900,720700,364300
19270105,457400,262700,525900,765900,720700,364300
4300106,370200,223000,525900,0,561600,0
4300107,370200,223000,525900,0,561600,0
4300103,370200,223000,525900,0,561600,0
4300102,370200,223000,525900,0,561600,0
4300101,370200,223000,525900,0,561600,0
4300105,370200,223000,525900,0,561600,0
4300104,370200,223000,525900,0,561600,0
1350107,599300,270800,625100,817900,867900,423300
1350102,599300,270800,625100,817900,867900,423300
1350101,599300,270800,625100,817900,867900,423300
1350108,599300,270800,625100,817900,867900,423300
1350105,599300,270800,625100,817900,867900,423300
4030801,519400,258400,628300,741000,762400,393300
4030807,519400,258400,628300,741000,762400,393300
2200602,574900,277900,660300,898500,964800,427200
2200601,574900,277900,660300,898500,964800,427200
1010406,461300,256600,529100,690100,729700,363300
1010402,461300,256600,529100,690100,729700,363300
4030808,519400,258400,628300,741000,762400,393300
1010401,461300,256600,529100,690100,729700,363300
1010403,461300,256600,529100,690100,729700,363300
1010407,461300,256600,529100,690100,729700,363300
1010404,461300,256600,529100,690100,729700,363300
1350104,599300,270800,625100,817900,867900,423300
1350106,599300,270800,625100,817900,867900,423300
1350103,599300,270800,625100,817900,867900,423300
1010405,461300,256600,529100,690100,729700,363300
17240203,443600,236300,513700,681500,683700,446200
1360318,491700,274400,585800,781600,761600,394300
1360319,491700,274400,585800,781600,761600,394300
2370202,517300,281100,579400,727600,749300,378800
2370204,517300,281100,579400,727600,749300,378800
2370208,517300,281100,579400,727600,749300,378800
2370205,517300,281100,579400,727600,749300,378800
2370207,517300,281100,579400,727600,749300,378800
2370206,517300,281100,579400,727600,749300,378800
2370201,517300,281100,579400,727600,749300,378800
15050703,430300,276300,547400,793700,698900,362300
15050704,430300,276300,547400,793700,698900,362300
15050702,430300,276300,547400,793700,698900,362300
15050701,430300,276300,547400,793700,698900,362300
9063103,586700,288900,646600,881500,794700,435600
9063102,586700,288900,646600,881500,794700,435600
9063101,586700,288900,646600,881500,794700,435600
9063104,586700,288900,646600,881500,794700,435600
4320206,409400,257000,520100,667600,659400,438300
4320201,409400,257000,520100,667600,659400,438300
20280105,461200,258500,582600,779900,815000,381400
20280104,461200,258500,582600,779900,815000,381400
20280108,461200,258500,582600,779900,815000,381400
20280102,461200,258500,582600,779900,815000,381400
20280103,461200,258500,582600,779900,815000,381400
4370102,492000,261200,614600,723600,0,0
2370209,517300,281100,579400,727600,749300,378800
4370103,492000,261200,614600,723600,0,0
4320207,409400,257000,520100,667600,659400,438300
4320204,409400,257000,520100,667600,659400,438300
4320205,409400,257000,520100,667600,659400,438300
4320203,409400,257000,520100,667600,659400,438300
4320202,409400,257000,520100,667600,659400,438300
4320208,409400,257000,520100,667600,659400,438300
4370101,492000,261200,614600,723600,0,0
20280101,461200,258500,582600,779900,815000,381400
2370203,517300,281100,579400,727600,749300,378800
10020404,487600,263100,579400,745300,801100,350400
12010617,410600,290700,611400,851100,693200,395000
12010630,410600,290700,611400,851100,693200,395000
12010621,410600,290700,611400,851100,693200,395000
12010608,410600,290700,611400,851100,693200,395000
12010605,410600,290700,611400,851100,693200,395000
12010601,410600,290700,611400,851100,693200,395000
12010614,410600,290700,611400,851100,693200,395000
12010618,410600,290700,611400,851100,693200,395000
12010622,410600,290700,611400,851100,693200,395000
12010609,410600,290700,611400,851100,693200,395000
12010636,410600,290700,611400,851100,693200,395000
12010628,410600,290700,611400,851100,693200,395000
12010634,410600,290700,611400,851100,693200,395000
12010602,410600,290700,611400,851100,693200,395000
12010619,410600,290700,611400,851100,693200,395000
12010626,410600,290700,611400,851100,693200,395000
12010635,410600,290700,611400,851100,693200,395000
10020402,487600,263100,579400,745300,801100,350400
10020405,487600,263100,579400,745300,801100,350400
10020406,487600,263100,579400,745300,801100,350400
10020401,487600,263100,579400,745300,801100,350400
15660601,495000,250200,579400,0,0,0
15660602,495000,250200,579400,0,0,0
10020403,487600,263100,579400,745300,801100,350400
2360201,552600,283500,611400,725900,804200,377500
2360209,552600,283500,611400,725900,804200,377500
2360205,552600,283500,611400,725900,804200,377500
2360206,552600,283500,611400,725900,804200,377500
2360203,552600,283500,611400,725900,804200,377500
2360208,552600,283500,611400,725900,804200,377500
2360204,552600,283500,611400,725900,804200,377500
2360202,552600,283500,611400,725900,804200,377500
1360305,491700,274400,585800,781600,761600,394300
4150107,501300,275900,582600,680800,756400,401900
4150108,501300,275900,582600,680800,756400,401900
2311108,533700,295900,617800,746500,734600,430800
2311114,533700,295900,617800,746500,734600,430800
2311107,533700,295900,617800,746500,734600,430800
2311109,533700,295900,617800,746500,734600,430800
2311115,533700,295900,617800,746500,734600,430800
2311102,533700,295900,617800,746500,734600,430800
2311113,533700,295900,617800,746500,734600,430800
2311106,533700,295900,617800,746500,734600,430800
2311112,533700,295900,617800,746500,734600,430800
2311103,533700,295900,617800,746500,734600,430800
2311104,533700,295900,617800,746500,734600,430800
2311110,533700,295900,617800,746500,734600,430800
11350105,570700,282100,585800,840700,0,0
11350104,570700,282100,585800,840700,0,0
11350103,570700,282100,585800,840700,0,0
11350106,570700,282100,585800,840700,0,0
11350101,570700,282100,585800,840700,0,0
1360303,491700,274400,585800,781600,761600,394300
1360315,491700,274400,585800,781600,761600,394300
1360309,491700,274400,585800,781600,761600,394300
1360317,491700,274400,585800,781600,761600,394300
1360311,491700,274400,585800,781600,761600,394300
1360304,491700,274400,585800,781600,761600,394300
2311111,533700,295900,617800,746500,734600,430800
1360312,491700,274400,585800,781600,761600,394300
1360310,491700,274400,585800,781600,761600,394300
1360308,491700,274400,585800,781600,761600,394300
1360314,491700,274400,585800,781600,761600,394300
1360306,491700,274400,585800,781600,761600,394300
1360316,491700,274400,585800,781600,761600,394300
11350102,570700,282100,585800,840700,0,0
1360301,491700,274400,585800,781600,761600,394300
4150105,501300,275900,582600,680800,756400,401900
2311101,533700,295900,617800,746500,734600,430800
18650304,465100,253100,521700,0,769400,0
4150104,501300,275900,582600,680800,756400,401900
4150110,501300,275900,582600,680800,756400,401900
4150106,501300,275900,582600,680800,756400,401900
4150109,501300,275900,582600,680800,756400,401900
4150101,501300,275900,582600,680800,756400,401900
4150103,501300,275900,582600,680800,756400,401900
4150102,501300,275900,582600,680800,756400,401900
10010405,426500,252200,582600,659100,640100,355000
10010403,426500,252200,582600,659100,640100,355000
10010406,426500,252200,582600,659100,640100,355000
10010411,426500,252200,582600,659100,640100,355000
10010409,426500,252200,582600,659100,640100,355000
10010407,426500,252200,582600,659100,640100,355000
10010404,426500,252200,582600,659100,640100,355000
10010410,426500,252200,582600,659100,640100,355000
10010408,426500,252200,582600,659100,640100,355000
10010401,426500,252200,582600,659100,640100,355000
18650303,465100,253100,521700,0,769400,0
18650307,465100,253100,521700,0,769400,0
18650301,465100,253100,521700,0,769400,0
18650305,465100,253100,521700,0,769400,0
18650308,465100,253100,521700,0,769400,0
18650306,465100,253100,521700,0,769400,0
2311105,533700,295900,617800,746500,734600,430800
1010804,447200,250200,521700,659800,0,0
1010801,447200,250200,521700,659800,0,0
1010803,447200,250200,521700,659800,0,0
11031102,735800,286000,713800,957000,976300,384100
11031105,735800,286000,713800,957000,976300,384100
11031101,735800,286000,713800,957000,976300,384100
10010402,426500,252200,582600,659100,640100,355000
1010802,447200,250200,521700,659800,0,0
2110118,563200,282500,637500,775200,806100,424800
2110116,563200,282500,637500,775200,806100,424800
2110104,563200,282500,637500,775200,806100,424800
16017210,488600,287200,585900,690300,663900,399400
16017203,488600,287200,585900,690300,663900,399400
16017216,488600,287200,585900,690300,663900,399400
16017215,488600,287200,585900,690300,663900,399400
16017202,488600,287200,585900,690300,663900,399400
16017217,488600,287200,585900,690300,663900,399400
16017208,488600,287200,585900,690300,663900,399400
16017207,488600,287200,585900,690300,663900,399400
12350702,550500,279900,621100,750600,889500,399400
12350705,550500,279900,621100,750600,889500,399400
12350704,550500,279900,621100,750600,889500,399400
12350706,550500,279900,621100,750600,889500,399400
12350701,550500,279900,621100,750600,889500,399400
12350703,550500,279900,621100,750600,889500,399400
16017201,488600,287200,585900,690300,663900,399400
12350707,550500,279900,621100,750600,889500,399400
12630308,538600,284300,621100,775900,821500,419100
12630305,538600,284300,621100,775900,821500,419100
12630307,538600,284300,621100,775900,821500,419100
12630301,538600,284300,621100,775900,821500,419100
12630306,538600,284300,621100,775900,821500,419100
12630304,538600,284300,621100,775900,821500,419100
12630303,538600,284300,621100,775900,821500,419100
12630302,538600,284300,621100,775900,821500,419100
12630311,538600,284300,621100,775900,821500,419100
12630309,538600,284300,621100,775900,821500,419100
12630310,538600,284300,621100,775900,821500,419100
12630313,538600,284300,621100,775900,821500,419100
15430105,508800,266100,589100,790500,0,0
15430114,508800,266100,589100,790500,0,0
12630312,538600,284300,621100,775900,821500,419100
16017214,488600,287200,585900,690300,663900,399400
16017218,488600,287200,585900,690300,663900,399400
16017212,488600,287200,585900,690300,663900,399400
16380411,581600,266000,582700,770900,844500,404200
16380401,581600,266000,582700,770900,844500,404200
16380404,581600,266000,582700,770900,844500,404200
16380407,581600,266000,582700,770900,844500,404200
16380410,581600,266000,582700,770900,844500,404200
16380409,581600,266000,582700,770900,844500,404200
16380405,581600,266000,582700,770900,844500,404200
16380408,581600,266000,582700,770900,844500,404200
1040601,499800,279700,550700,737800,736000,398000
1040602,499800,279700,550700,737800,736000,398000
1040603,499800,279700,550700,737800,736000,398000
1040605,499800,279700,550700,737800,736000,398000
11490510,522000,267200,585900,769800,830800,359300
11490507,522000,267200,585900,769800,830800,359300
11490506,522000,267200,585900,769800,830800,359300
11490505,522000,267200,585900,769800,830800,359300
11490511,522000,267200,585900,769800,830800,359300
16017206,488600,287200,585900,690300,663900,399400
16017211,488600,287200,585900,690300,663900,399400
16017204,488600,287200,585900,690300,663900,399400
16017209,488600,287200,585900,690300,663900,399400
16017213,488600,287200,585900,690300,663900,399400
16017205,488600,287200,585900,690300,663900,399400
15430109,508800,266100,589100,790500,0,0
11490503,522000,267200,585900,769800,830800,359300
11490512,522000,267200,585900,769800,830800,359300
11490513,522000,267200,585900,769800,830800,359300
11490504,522000,267200,585900,769800,830800,359300
11490502,522000,267200,585900,769800,830800,359300
11490509,522000,267200,585900,769800,830800,359300
11490501,522000,267200,585900,769800,830800,359300
11490508,522000,267200,585900,769800,830800,359300
15430106,508800,266100,589100,790500,0,0
