grunnkrets_id,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_10,age_11,age_12,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22,age_23,age_24,age_25,age_26,age_27,age_28,age_29,age_30,age_31,age_32,age_33,age_34,age_35,age_36,age_37,age_38,age_39,age_40,age_41,age_42,age_43,age_44,age_45,age_46,age_47,age_48,age_49,age_50,age_51,age_52,age_53,age_54,age_55,age_56,age_57,age_58,age_59,age_60,age_61,age_62,age_63,age_64,age_65,age_66,age_67,age_68,age_69,age_70,age_71,age_72,age_73,age_74,age_75,age_76,age_77,age_78,age_79,age_80,age_81,age_82,age_83,age_84,age_85,age_86,age_87,age_88,age_89,age_90
8051109,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,1,1,2,2,2,3,4,4,5,5,6,6,6,6,6,6,6,6,6,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
8060106,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,6,6,6,6,6,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,4,4,4,5,5,5,5,5,5,5,5,6,6,7,8,8,9,9,9,9,9,8,7,6,5,4
8060511,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,4,5,5,6,6,6,7,6,6,6,6,5,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
8061418,6,6,6,6,6,5,5,5,4,4,4,3,3,2,2,2,2,2,2,2,3,3,4,5,5,6,6,7,7,7,7,7,7,6,6,6,5,5,5,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8210106,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,3,3,3,4,4,5,5,5,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,4,4,4,4,4,4,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9280104,8,9,9,8,8,8,8,7,6,6,5,4,4,3,3,2,2,3,3,4,5,6,7,7,8,8,8,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10011103,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6,6,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
1050304,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,5,5,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,6,6,6,6,6,5,5,5,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1
11010603,6,6,6,5,5,5,5,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
7041004,2,3,3,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6,6,6,6,6,6,6,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,4,4,5,5,5,4,4,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7220503,5,5,5,5,5,6,6,6,6,7,7,8,9,9,10,11,11,11,11,11,11,10,9,8,8,7,6,6,5,5,5,5,5,5,5,5,6,6,6,7,7,8,9,9,10,10,11,11,11,12,12,12,12,12,12,11,11,10,9,9,8,8,7,7,7,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,7,7,7,7,6,6,5,4,4,3,3
2380210,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,4,4,5,5,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
3013004,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,5,5,4,4,4,4,4,4,5,5,5,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,6,6,5,5,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0
1280110,10,10,10,10,10,9,9,8,8,7,7,6,6,6,5,5,5,5,4,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,6,6,6,6,5,5,5,4,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
14190104,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,8,8,8,8,7,6,6,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,5,5,5,4,4,4,4,4,5,5,5,5,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1
15020401,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,8,8,7,7,7,6,6,5,5,4,4,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15020404,4,4,4,4,4,5,5,5,5,6,6,6,5,5,5,4,4,4,5,5,6,7,8,8,8,8,8,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,7,7,7,7,7,7,6,5,5,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
15020606,6,6,6,6,6,6,6,6,6,6,6,6,7,7,8,8,9,9,9,8,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,7,7,8,8,8,7,7,6,6,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,2,2
15050204,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,6,7,7,8,8,8,8,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,7,7,7,7,6,6,6,6,7,7,8,9,10,11,11,11,10,9,7,6,5,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1
15050502,4,4,4,4,4,4,5,5,5,6,7,8,8,9,10,10,11,10,10,8,7,5,4,4,4,4,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,9,9,9,10,10,10,10,10,11,11,11,12,12,11,11,10,9,9,8,7,6,5,4,4,3,2,2,2,1,1,1,1,1,0,0
15150104,9,9,9,9,8,8,8,7,7,6,6,6,6,6,7,7,7,7,7,7,6,6,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,7,7,7,7,6,6,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1
15160108,8,8,8,8,8,8,8,7,7,7,7,6,6,6,6,5,5,5,6,6,6,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15280201,6,6,6,6,6,7,7,7,8,8,9,9,9,9,10,10,9,9,8,8,7,6,6,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,10,10,10,10,10,9,8,7,6,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2
15480401,6,6,6,6,6,7,7,7,8,8,8,8,8,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,5,5,5,5,5,5,6,6,6,6,6,6,6,5,5,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1
15670103,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,5,5,6,6,7,7,8,9,10,11,11,11,11,10,9,9,8,8,7,7,7,8,8,8,8,8,7,7,6,5,4,4,3
16014313,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,5,5,6,7,8,9,9,9,9,9,9,8,8,8,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,8,8,8,8,8,8,7,7,6,6,6,6,6,6,6,7,8,9,10,10,10,9,8,6,5,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1
16120205,4,4,4,4,4,5,5,5,6,6,7,7,7,8,8,8,8,9,9,9,9,9,9,9,9,8,8,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,10,10,11,12,14,15,15,15,15,13,12,10,8,6,5,3,2,2,1,1,1,1,1,1,1,1,0,0,0,0
16210101,6,6,6,6,6,6,6,5,5,5,5,6,6,7,8,8,9,9,10,10,9,9,9,8,8,8,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,6,6,5,5,4,4,5,5,5,6,6,7,7,7,7,6,6,5,5,4,3,3,2,2,2,1,1,1
16240307,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,7,7,7,7,7,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,8,8,8,8,9,9,8,8,8,7,7,6,6,5,5,5,5,6,8,9,11,12,13,13,13,12,11,9,8,7,7,6,6,6,6,6,6,6,6,6,5,4,4,3,3
16380205,5,5,5,5,5,6,6,6,7,7,7,7,7,6,6,5,5,5,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,5,5,4,4,3,3,3,3,3,3,4,5,5,5,5,5,5,4,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1
16640108,4,4,4,4,4,5,5,5,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,7,7,6,6,6,5,6,6,7,7,8,9,9,10,10,10,9,8,7,6,5,5
17030406,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,7,7,7,7,6,6,6,7,7,7,8,8,7,7,6,5,4,3,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1
17030411,6,6,6,6,6,6,6,6,6,6,6,7,7,7,8,8,8,8,8,8,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,6,6,6,5,5,4,3,3,2,2,2,2,2,2,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
17140408,5,5,5,5,5,6,6,6,6,7,7,7,8,8,9,9,10,10,10,9,9,8,8,7,7,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,7,7,8,9,9,10,11,12,12,12,12,12,11,11,10,9,9,8,7,7,6,6,5,4,4,3,3,3,2,2,1,1,1,1,1,1,1
17210301,6,6,6,6,6,6,7,7,8,8,9,9,10,10,10,10,10,10,9,8,6,5,4,4,3,4,4,5,5,5,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,6,7,8,8,9,9,9,9,9,8,7,6,6,5,4,4,3,3,2,2,2,1,1,1,1,1,1,1
17210302,5,5,5,5,5,5,5,5,6,6,6,7,7,8,8,9,9,9,8,8,7,6,6,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,6,6,5,5,4,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
17240106,4,4,4,4,4,4,4,4,4,4,4,5,5,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,6,6,7,7,8,8,9,9,9,9,9,9,9,9,8,7,6,5,5,4,4,4,4,5,5,6,6,6,6,5,5,4,4,3,3,3,3,3,3,4,4,4,4,3,3,3,2,2,2
17420107,8,8,8,7,7,7,7,7,7,7,7,8,9,10,10,11,12,12,12,12,11,10,9,8,8,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,9,9,8,7,6,4,3,2,1,1,1,1,1,2,2,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1
12470104,6,6,6,6,6,6,6,6,6,6,6,7,7,8,8,9,9,9,9,9,9,9,8,8,7,7,7,7,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,6,6,6,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,4,4,3,3,2
12430306,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,6,6,6,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,5,5,5,5,4,4,4,5,5,6,6,6,6,6,5,5,4,3,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1
12220109,5,5,5,5,5,5,5,6,6,6,6,7,7,8,8,8,9,9,8,8,7,6,6,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2,2
12110103,10,10,10,10,10,9,9,9,9,9,8,8,8,7,7,7,7,7,7,7,8,8,8,8,7,7,6,6,6,6,6,6,6,6,6,7,7,7,7,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,6,7,7,8,8,8,9,9,9,9,8,7,6,5,5,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1
8070507,4,4,4,4,4,5,5,5,6,6,6,6,6,6,5,5,5,4,4,4,4,4,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
8220202,8,9,9,8,8,8,8,8,8,8,8,7,7,6,6,6,6,6,6,7,8,8,9,9,8,8,7,7,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,6,6,6,5,5,5,5,5,5,5,5,5,6,6,7,7,7,7,7,7,7,6,6,5,5,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1
8280101,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5,5,4,3,3,3
9040202,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,8,8,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,6,6,6,6,6,6,6,6,6,5,4,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1
9040207,4,4,4,4,4,4,4,4,4,4,5,5,5,6,7,7,8,8,8,9,9,9,9,9,9,8,8,8,8,8,7,7,7,6,6,5,5,5,5,5,5,5,5,6,6,6,7,7,8,8,9,9,9,9,9,9,8,8,7,6,6,5,5,4,4,4,4,4,4,4,4,4,4,4,5,5,5,6,6,6,7,7,7,7,6,6,5,4,4,3,3
9065305,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,7,7,7,8,8,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,4,3,2,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
9260204,6,6,6,6,6,6,7,7,7,8,8,8,8,7,7,6,6,5,5,5,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
9370201,6,6,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,5,5,6,6,6,7,7,6,6,6,5,5,4,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1
10010207,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,6,6,6,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,8,8,7,7,7,7,6,6,5,4,4,3,3,3,3,3,4,5,6,7,7,7,7,6,5,3,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
10010310,4,4,4,4,5,5,5,6,6,6,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,7,7,8,8,8,8,8,7,6,6,5,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1
10030111,5,5,5,5,5,5,5,6,6,7,7,7,8,8,8,9,9,9,9,9,9,9,9,9,8,8,8,7,7,7,7,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,8,8,8,8,7,7,7,7,7,6,6,5,5,5,5,5,5,6,6,7,8,8,8,8,8,7,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,2,2,2
10290113,6,6,6,6,6,6,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,8,8,8,8,8,8,8,7,7,6,6,5,5,4,4,4,4,4,5,6,6,7,7,7,6,6,5,4,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1
18040705,8,7,7,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,8,8,7,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,3,3,2,2,1,1,1,0,0,0,0
1040205,8,8,8,8,8,8,9,9,9,9,9,9,9,9,8,8,7,7,6,5,5,4,3,3,3,3,4,4,4,5,5,6,6,6,7,7,7,8,8,8,8,8,8,8,7,7,7,7,6,6,6,6,6,5,5,5,5,5,6,6,6,6,6,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1
1050316,5,5,5,5,5,5,6,6,6,7,7,8,8,9,9,10,10,9,9,8,7,7,6,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,5,5,5,4,4,3,3,3,3,3,3,3,3,4,4,4,4,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061501,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,6,6,5,5,5,5,5,5,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
1061503,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,9,9,10,10,10,10,10,9,9,8,7,6,6,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
1063108,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,6,6,6,6,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,7,7,7,7,7,7,8,8,8,8,8,8,7,7,6,6,5,5,4,4,3,3,3,3,2,2,2,2,1,1,1,1,1
11030616,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,4,4,4,4,3,3,3,2,2,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,1,1,1,1
11031220,5,5,5,5,6,6,7,8,8,9,10,10,10,10,10,10,9,8,8,7,6,5,4,4,4,4,4,4,4,5,5,5,6,6,6,7,7,7,7,7,8,8,7,7,7,7,7,6,6,6,5,5,5,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11032308,6,6,6,6,6,6,6,6,6,7,7,7,7,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,4,4,5,5,5,5,6,6,6,5,5,4,4,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11060601,5,5,5,5,5,5,5,6,6,6,6,6,5,5,5,4,4,4,5,5,6,7,7,7,7,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,6,6,6,6,6,6,6,5,5,5,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
11210106,7,7,7,7,7,6,6,5,5,5,5,5,5,6,6,7,7,7,7,7,7,6,6,5,5,5,5,5,5,5,5,5,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6,6,6,7,7,7,7,6,5,5,4,3,3
11300113,7,7,7,7,7,7,7,8,8,8,8,8,8,9,9,9,9,9,9,8,8,7,7,7,6,6,6,5,5,5,5,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,5,5,4,4,3,3,3,2,2,2,2,2,3,3,4,4,4,4,4,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0
11490301,7,7,7,7,7,7,7,7,7,7,8,8,8,8,9,9,9,9,9,8,8,7,7,7,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,6,6,6,5,5,5,5,4,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1
11490904,8,8,8,8,8,8,7,7,7,6,6,6,6,5,5,5,5,5,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
1050201,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,5,6,7,8,9,9,9,9,8,7,7,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,7,7,6,6,6,6,5,5,4,4,4,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1
8060407,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
18130303,5,5,5,5,5,5,6,6,6,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,7,7,7,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9,10,10,10,10,10,10,9,8,7,6,6,5,4,4,4,4,4,3,3,3,3,3,3,2,2,2,1
18330401,5,5,5,5,6,6,6,6,7,7,7,8,8,9,9,9,9,9,9,8,7,6,6,5,5,5,5,5,5,5,5,6,6,6,7,7,7,8,8,8,8,8,8,8,8,7,7,7,7,7,6,6,6,6,7,7,7,7,8,8,8,9,8,8,8,7,7,6,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,4,3,3,2,2
6260109,5,5,5,5,5,6,7,7,8,8,8,8,8,7,6,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,7,7,7,8,8,8,8,8,8,8,7,7,7,6,6,6,5,5,5,5,5,5,5,5,5,5,5,6,6,7,7,7,7,7,7,7,6,6,5,5,4,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1
